Sci/Tech	Microsoft has started to send out its latest major security patch to home PCs--but some people won #39;t get it for a while. 
Sci/Tech	Apple, in cooperation with the US Consumer Product Safety Commission, said it would voluntarily recall about 28,000 rechargeable batteries used in its 15-inch PowerBook G4 notebooks. 
Sci/Tech	LOS ANGELES - NASA #39;s Spirit rover has found more evidence of past water on the hills of Mars, while its twin, Opportunity, has observed a field of dunes inside a crater. 
Sci/Tech	Broadband across America Broadband has finally superseded dialup connections to the Internet, according to the latest measurements by Nielsen NetRatings. Nielsen reports broadband is used by 63 million users, or 51 percent of the ...
Sci/Tech	A group of anonymous programmers has released new software that allows music to be swapped via Apple Computer #39;s popular iTunes jukebox. 
Sci/Tech	IBM is trying to use SCO as a punching bag this week as Big Blue fires off another motion for partial summary judgment in its legal slugfest over Linux and Unix copyright issues. 
Sci/Tech	CHICAGO, Aug 19 (Reuters) - Loral Space  amp; Communications Ltd. (LRLSQ.OB: Quote, Profile, Research) , a bankrupt satellite operator, on Thursday said it filed its reorganization plan and it expects to emerge from bankruptcy before year #39;s end. 
Sci/Tech	LONDON (Reuters) - Virgin Radio and online music service Napster, combining one of the oldest music mediums with the newest, have teamed up to create the first UK radio programme counting down the week #39;s most downloaded songs. 
Sci/Tech	Cisco has warned in a security advisory that some networks with its routers could be vulnerable to denial-of-service attacks. 
Sci/Tech	Wise Solutions has released Wise for Windows Installer 6.0, featuring .Net support and enhanced tools for creating installations for data-driven Web applications. 
Sci/Tech	Seiko Epson Corp. announced Wednesday it had developed the world #39;s lightest flying microrobot, with a weight of just 8.6 grams without its battery, or 12.3 grams with the battery installed. 
Sci/Tech	In an attempt to spark growth in its Net phone service, AT amp;T has turned to cable companies to pitch the technology to more consumers. 
Sci/Tech	NEW YORK (Reuters) - Pharmacy chain CVS Corp. (CVS.N: Quote, Profile, Research) on Thursday said it would offer the world #39;s first disposable digital camera with a bright color viewing screen that allows consumers to instantly preview pictures. 
Sci/Tech	Officials at the Defense Advanced Research Projects Agency (DARPA) awarded a \$1 billion contract to an industry team led by Northrop Grumman Corp. to build three robotic reconnaissance aircraft and a computer operating system to help fly them for the Air ...
Sci/Tech	Digital Angel Corp., which makes implantable microchips used to track animals, said Thursday that it renewed a contract with a unit of Schering-Plough Corp. for exclusive distribution of its US pet-identification products. 
Sci/Tech	The US Patent and Trademark Office (USPTO) moved a step closer to overturning a Web browser plug-in patent at the heart of a multi-million dollar dispute between Microsoft (Quote, Chart) and Eolas Technologies. 
Sci/Tech	Testing has always been a critical part of IT and certainly has become a fundamental component of Linux adoption. One of the most critical core pieces of Linux testing got a significant upgrade this week, courtesy of the Open Source Development Lab ...
Sci/Tech	TOKYO (Reuters) - Electronics conglomerate Sony Corp. unveiled eight new flat-screen televisions on Thursday in a product push it hopes will help it secure a leading 35 percent of the domestic market in the key month of December. 
Sports	THENS, Aug. 19  It was nearly 3 am and Paul Hamm was alone on his porch at the Olympic village, sky dark, grounds quiet, gold medal hanging around his neck. 
Sports	THENS, Aug. 29  Swimming #39;s technique critic came in for some criticism of his own tonight in the shark tank disguised as the Olympic pool. But all #39;s well that ends well on the medal stand and, despite being disqualified shortly ...
Sports	ATHENS (Reuters) - American swimmer Michael Phelps grabbed a fourth gold at the Athens Olympics Thursday with a clear victory in the 200 meters medley and gold for 16-year-old gymnast Carly Patterson leveled the US with China at 14 ...
Sports	ATHENS, Aug 19 (Reuters) - Gold medal favourite Carlos Moya joined the exodus of big name tennis players from the Olympics on Thursday, crumbling in the men #39;s quarter-finals against Chile #39;s Nicolas Massu. 
Sports	A shot put competition unique in Olympic history -- ancient or modern -- turned into one of the strangest competitions in the Games history Wednesday evening as the sun was setting on the ancient stadium. 
Sports	ATHENS, Greece - Costs for the Athens Olympics are climbing again, expected to top \$8.5 billion because of the massive security and overruns in the last-minute scramble to get venues ready. 
Sports	VOLOS, Greece At least the Manchester United manager, Alex Ferguson, will be pleased that he has Cristiano Ronaldo back early from the Olympics. If only Ronaldo were happy to see him. 
Sports	Team USA third baseman Crystl Bustos has been called the Barry Bonds and Sammy Sosa of softball, but a more apt comparison would be to Freddy and Jason. 
Sci/Tech	On Friday, Microsoft issued its second Community Technology Preview (CTP) release of SQL Server 2005, while providing public testers with a new beta release as well, SQL Server 2005 Express Manager, a new, free database management tool.
Sci/Tech	Amazon.com Inc. said Thursday it has agreed to buy Joyo.com Ltd., China's largest online retailer of books, music and videos, for \$72 million.
Sci/Tech	Nortel Networks said on Thursday it will slash its work force by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits.
Sci/Tech	Shares of CACI International Inc. surged nearly 14 percent Thursday after the company, which provided private interrogators at Abu Ghraib prison and elsewhere in Iraq, reported a 56 percent jump in earnings.
Sci/Tech	Though NBC is blanketing seven networks with 1,210 hours of Olympics coverage, there's this pesky, bill-paying task called work that keeps me from fully enjoying the televised competition.
Sci/Tech	Microsoft Corp.'s XBox video game system will team up with software maker Electronic Arts Inc. to stage an online Interactive World Cup tournament later this year, the companies announced Thursday.
Sci/Tech	The KDE Project has released version 3.3 of its Linux desktop interface software.
Sci/Tech	Snapbridge Software brings content management to the little guys.
Sci/Tech	roundup Plus: EA to take World Cup soccer to Xbox...IBM chalks up two health care wins...Vonage users dial 311 for city info.
Sci/Tech	The U.S. Securities and Exchange Commission yesterday approved Google Inc.'s IPO plans, and the company's stock jumped 20 on its first day of trading on the Nasdaq stock exchange.
Sci/Tech	Wi-Fi hot spots emerged as a new emergency communications alternative in Florida in the aftermath of Hurricane Charley, with traffic at some outlets up 50.
Sci/Tech	Hewlett-Packard Co. plans to deliver by the end of the year a new vulnerability service designed to help companies proactively detect and fix flaws that could be used in a malicious attacks.
Sci/Tech	Congressional hearings raised more questions than answers about impending organizational changes in the intelligence community and their impact on efforts to improve the nation's antiterror fight.
Sci/Tech	Computerworld columnist Yuval Kossovksy takes Apple Remote Desktop 2 out for a spin and finds that its new management features make it an upgrade well worth considering.
Sci/Tech	Open Source Development Lab has upgraded a key Linux kernel development tool, the Scalable Test Platform, with new features to improve simulations of enterprise data centers on the Linux kernel.
Sci/Tech	Nortel plans to cut about 3,500 jobs, most of them affecting middle managers, in a move to save \$450 million to \$500 million per year.
Sci/Tech	The U.K.'s Office of Government Commerce is negotiating a renewal of a three-year agreement with Microsoft Corp. that will focus on services and support.
Sci/Tech	Apple Computer Inc. has issued a recall for about 28,000 PowerBook batteries sold between January and August for use with its 15-in. PowerBook G4 computers
Sci/Tech	The U.K. National Health Service and Electronic Data Systems reached a settlement after the NHS terminated a contract for the company to supply a secure e-mail and directory system.
Sci/Tech	Grokster, Morpheus not liable for user's actions, appeals court says.
Sci/Tech	By DAVID KRAVETS    SAN FRANCISCO (AP) -- Grokster Ltd. and StreamCast Networks Inc...
Sci/Tech	By MICHAEL GORMLEY    ALBANY, N.Y. (AP) -- In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired...
Sci/Tech	AUGUST 19, 2004 (COMPUTERWORLD) - Apple Computer Inc. has issued a recall for about 28,000 PowerBook batteries sold between January and August for use with its 15-in. PowerBook G4 computers. The batteries, which were made by LG Chem Ltd. of South Korea, ...
Sci/Tech	(AP) PASADENA, Calif. (AP)  The Mars rover Spirit has developed a problem with one of its six wheels, but NASA officials said Tuesday they believe the robot geologist can continue working. 
Sci/Tech	WASHINGTON (Reuters) - Some people have a great excuse for being bad at math -- their language lacks the words for most numbers, US-based researchers reported on Thursday. 
Sports	Pieter van den Hoogenband of the Netherlands missed qualifying for the semis in the 50 freestyle this morning, and the world #39;s headline writers heaved a sigh of relief. When the Flying Dutchman was beaten by Australia #39;s Ian Thorpe in the 200 freestyle on ...
Sports	A weightlifting drugs scandal and yet another twist to the saga of disgraced Greek sprinter Kostadinos Kenteris dominated the Olympics on Thursday as China extended their lead at the top of the medal table. 
Sports	Philadelphia, PA (Sports Network) - The Philadelphia Flyers Thursday agreed to a two-year contract extension with veteran forward Sami Kapanen. Financial terms were not disclosed. 
Sports	For three quarters the US Men #39;s Olympic Team (2-1) chased Australia (1-2) and still heading into the final 10 minutes the Americans trailed 67-65. Stepping up its defense, the US reeled off 10 consecutive points to take control of the game and went on to ...
Sports	Andre Ward was in the hallway waiting to fight when he got his first glimpse of the fighter standing between him and an Olympic medal. 
Sports	AP - Defense attorneys argued that Kobe Bryant's statements to investigators after the NBA star was accused of rape last summer should be kept secret because it is not yet certain they will be used in his trial.
Sports	AP - The Atlantic Coast Conference chose Jacksonville on Thursday to host its first two championship games.
Sports	AP - Alex Bogomolov Jr., ranked 110th, was among eight young American men given U.S. Open wild cards Thursday.
Sports	 ATHENS (Reuters) - Gold medal favorite Carlos Moya joined  the exodus of big name tennis players from the Olympics on  Thursday, crumbling in the men's quarterfinals against Chile's  Nicolas Massu.
Sci/Tech	AP - The makers of two leading file-sharing programs are not legally liable for the songs, movies and other copyright works swapped online by their users, a federal appeals court ruled Thursday in a stinging blow to the entertainment industry.
Sci/Tech	Salesforce.com Inc. on Thursday released its first quarterly results since going public, posting income of \$1.2 million on revenue of \$40.6 million for the three months ended July 31.
Sports	 ATHENS (Reuters) - The United States finally showed signs  of coming together as a team but still needed a late surge to  beat Australia 89-79 in the men's Olympic basketball tournament  Thursday.
Sci/Tech	A US federal appeals court ruled in favor of peer-to-peer software makers this week, stating that the companies behind the Grokster and Morpheus services are not liable for copyright infringement due to the actions of their users. 
Sci/Tech	Apple Computer Inc. on Thursday recalled the batteries used in 15-inch PowerBook G4 computers, due to an internal short that can cause the batteries to overheat and pose a fire hazard to consumers. 
Sports	ATHENS (Reuters) - Aaron Peirsol was awarded gold in the men #39;s 200 meters backstroke at the Athens Olympics on Thursday after winning an appeal against his disqualification then surviving a protest from the British and Austrian teams. 
Sports	Latrobe, PA (Sports Network) - Pittsburgh Steelers starting guard Kendall Simmons is expected to miss the entire 2004 season after apparently suffering a torn anterior cruciate ligament in his right knee. 
Sports	Two positive drug tests and Leander Paes and Mahesh Bhupathi playing as if they were on tranquilisers. India had a nightmare day at the Olympics today. 
Sports	England #39;s middle order came up trumps today after early wickets fell in the 4th and final npower test at the Oval. 
Sci/Tech	AP - Low-carb dieters may be missing key nutrients when they eliminate or restrict certain food groups, according to health experts:
Sci/Tech	Microsoft on Wednesday posted advice for enterprises relying on Software Update Services (SUS) to prevent network slowdowns and server bottlenecks as they update thousands of PCs to Windows XP Service Pack 2 ...
Sci/Tech	Apple Computer this week launched a voluntary worldwide 15-inch PowerBook G4 battery exchange program to deal with 28,000 potentially faulty units. 
Sci/Tech	AUGUST 18, 2004 (COMPUTERWORLD) - Web browsers are our windows to the Internet. They enable us to navigate about the Internet with ease and they help secure us and protect our privacy when we conduct online transactions. 
Sci/Tech	Software developer Information Appliance Associates announced Thursday the release of an application synchronizing Research In Motion #39;s BlackBerry devices with Apple #39;s Mac OS X. 
Sports	Athens, Greece (Sports Network) - The United States men #39;s volleyball team fell below .500 Thursday night with a four-set loss to Russia in Pool B action. 
Sports	In a move that defies logic, a vision for the future and good taste, baseball owners voted unanimously to extend the contract of commissioner Bud Selig through 2009. As a baseball fan, this makes me want to lower the blinds, wear black and listen to my ...
Sci/Tech	Forbes.com - Last year's FORBES E-Gang (see p. 144 for this year's group) featured five luminaries in the field of wireless communication. Two of our picks have left their jobs, while three are steaming ahead.
Sci/Tech	Forbes.com - Not long ago most corporate computer managers viewed open-source programs like MySQL as toys fit only for hobbyists. But then Linux, an open-source operating system, became a smash hit in corporate sites. Now the folks who embraced Linux are snapping up other bargain programs such as Apache, which serves up Web pages, the MySQL database and scripting languages like PHP, Perl and Python, which are used to create Web pages. So many companies use the combination of Linux, Apache, MySQL and PHP (or Perl or Python) that they're described with the acronym LAMP.
Sci/Tech	Forbes.com - AVOCENT (27, AVCT) is by far the market leader in KVM (keyboard, video, monitor) devices, which allow technicians to run multiple servers using a single computer terminal. Avocent has outsize gross margins (58) on this stuff. In the first half sales rose 23 to  #36;174 million, though it lost  #36;5 million due to an acquisitions-related charge. The stock's multiple: 73.
Sci/Tech	Forbes.com - In an August memo typed from his hospital bed, Steve Jobs--Apple's chief executive, patriarch and media impresario--let his employees know he would be out for a month to recover from surgery to remove a rare form of pancreatic cancer. Patients with this type of cancer, called an islet cell neuroendocrine tumor, have a 90 survival rate, especially if treated early. Apple says Jobs is due back in September.
Sci/Tech	AP - The Genesis space capsule carrying solar wind particles will be plucked from nearly a mile above the Utah desert by stunt helicopter pilots who've replicated the retrieval, without fumbles, in nearly a dozen practice runs.
Sci/Tech	Reuters - A collection of genes involved in\early development may help explain why black babies are more at\risk of sudden infant death syndrome than other U.S. groups,\researchers said on Thursday.
Sports	Carly Patterson became the first American woman to win the gymnastics all-around competition since Mary Lou Retton in 1984.
Sci/Tech	Web villains post do-it-yourself phishing kits to help any amateur become an online con artist.\
Sci/Tech	After a bumpy ride toward becoming a publicly traded company, Google Inc. finally saw its stock start trading on the Nasdaq exchange at around noon Eastern Daylight Time Thursday and with a strong opening at \$100.01, up from its \$85 initial offering price. The stock, which trades under the GOOG ticker symbol, closed at \$100.34, up 18 percent.
Sci/Tech	Embarcadero is shipping Embarcadero Performance Center 1.9, a version of its multiplatform database monitoring product that adds a Web client and management functions for Linux and Unix databases.
Sports	AP - Mike Cameron homered and drove in four runs, and Kris Benson pitched six solid innings to lead the New York Mets past the Colorado Rockies 10-3 Thursday in the first game of a doubleheader.
Sci/Tech	PASADENA, Calif. (Reuters) - NASA has recruited two Hollywood helicopter stunt pilots for an especially tricky maneuver -- snagging a capsule full of stardust as it parachutes back to Earth next month, mission managers said on Thursday. 
Sci/Tech	Some Web sites are now offering surfers the chance to download free  quot;phishing kits quot; containing all the graphics, Web code and text required to construct the kind of bogus Web sites used in Internet phishing scams. 
Sci/Tech	A security bug in Microsoft Internet Explorer #39;s drag-and-drop feature could put millions of Web surfers at risk of malicious hacker attacks, researchers warned on Thursday. 
Sports	THE struggle for the soul of the Olympics is still not won, not in a thousand years and more. On Wednesday, token events took place on the sacred site where the original Games took place in Ancient Olympia hundreds of years before Christ. 
Sports	ATHENS, Greece (AP) -- The diva does not warm up before her performance. Not much, anyway. That is something that other gymnasts do, and Svetlana Khorkina will never be confused with one of those. 
Sports	HOW fares Sven-Goran Eriksson? After all his nocturnal romping, were England just as rampant against the Ukraine? Why, certainly. 
Sports	They play with a confident air these days, even a swagger, more befitting the Brazilians and Germans. 
Sci/Tech	Apple is voluntarily recalling certain lithium ion rechargeable batteries that were sold worldwide from January 2004 through August 2004 for use with 15-inch PowerBook G4 (Aluminum) notebook computers. The affected batteries could overheat, posing a fire hazard. Aug 19
Sci/Tech	NEW YORK--Pharmacy chain CVS Corp. on Thursday said it would offer the world #39;s first disposable digital camera with a bright color viewing screen that allows consumers to instantly preview pictures. 
Sports	ATHENS  Gary Hall Jr. resurfaced for the first time since being left off the medal race in the 4x100-meter sprint relay last weekend, and as expected, he had an opinion. 
Sports	ATHENS, 20 August - The semifinal line-up in the men #39;s singles has been settled with both contests featuring a Chile v USA match-up, so each nation is assured of at least one Singles medal. 
Sports	ATHENS  Four-time judo world champion Noriko Anno broke her Olympic jinx by winning gold in the women #39;s 78-kilogram event Thursday at the Athens Games but defending Olympic champion Kosei Inoue was dealt shock defeats to miss out on a medal in the ...
Sports	The 20-year wait is over. America has its new Mary Lou, and her name is Carly Patterson. The 16-year-old dynamo beat Russian superstar Svetlana Khorkina to give the United States another Olympic all-around champion Thursday night, closing with a dazzling ...
Sports	As track and field begins at the Games, it is up to athletes like Lauryn Williams to set right a sport seared by scandal. 
Sci/Tech	The rare corncrake is starting to return to England, but several other birds are still in serious trouble.
Sci/Tech	The amount of dust blowing around the world may have serious environmental effects, geographers say.
Sci/Tech	A new version of the worm that spread from infected Microsoft Corp. Internet Information Services (IIS) Web servers in June has been identified and is using instant messages (IMs) and infected Web sites in Russia, Uruguay and the U.S. to spread itself, according to one security company.
Sci/Tech	The design twist will let the company increase the performance of its processors.
Sci/Tech	Oracle follows Microsoft and decides to roll patches out on a monthly timetable, but does that make customers more secure?
Sci/Tech	AP - Though NBC is blanketing seven networks with 1,210 hours of Olympics coverage, there's this pesky, bill-paying task called work that keeps me from fully enjoying the televised competition.
Sci/Tech	AP - When divers first reported lionfish off the North Carolina coast four years ago, biologist Paula Whitfield thought it must be a mistake or an aberration. The poisonous, carnivorous Indo-Pacific lionfish is native to tropical waters half a world away  #151; not the seas off the Outer Banks.
Sci/Tech	Microsoft has begun sending Windows XP Service Pack 2 to home users via of its automatic update system. Despite a few flaws that already have been found in the massive patch, the update will strengthen system security for most Windows XP ...
Sci/Tech	Do-it-yourself phishing kits are freely available on the Internet, a security firm said Thursday, and they will lead to more scams sent to online consumers. 
Sports	ATHENS  Michael Phelps certainly will not beat Mark Spitz #39;s record seven Olympic swimming gold medals in Munich in 1972, but the American youngster is still racking up the gold in Athens. 
Sports	Svetlana Khorkina was born in a poor industrial town on the Ukraine border, but not in her mind. There, she inhabited the Winter Palace in St Petersburg, surrounded by fawning courtiers and Faberg eggs. It showed here last night as the walls of her ...
Sports	ATHENS As they lunged and lobbed with astonishing skill on Thursday, it was difficult to know whose personal journey had made them the worthier Olympic women #39;s badminton champion. 
Sports	Sven-Goran Eriksson hailed David Beckham #39;s strength of character in recovering from his Euro 2004 woes as he said:  quot;Criticism only makes him stronger. quot; ...
Sports	Brylin, entering his 11th NHL season, agreed to a multiyear deal. He appeared in all 82 regular-season games last year, and had 14 goals and 19 assists. 
Sports	The West Indian players and their supporters must be sick to death of reading comments that are highly critical of the way they have played in this series. 
Sports	Despite being disqualified shortly after his final, Aaron Peirsol was eventually reinstated as the winner of the 200-meter backstroke event.
Sports	Mike Cameron homered and drove in four runs, and Kris Benson pitched six solid innings to lead the Mets past Colorado.
Sci/Tech	System administrators who have been installing Windows XP Service Pack 2 on their own PCs and on test systems are reporting the results of their practice runs to the SANS Institute Web site--and the failure rate seems to be pretty high. 
Sci/Tech	The database maker confirmed on Thursday that it plans to start releasing patches on a specific day each month. The move mimics Microsoft #39;s decision last October to release patches for its software on the second Tuesday of each month. 
Sci/Tech	Advanced Micro Devices has begun to incorporate a form of strained silicon into its chips, a design twist that will let the company increase the performance of its processors. 
Sports	THENS, Aug. 19  The two finalists in the men #39;s archery strode out this afternoon and took their positions side-by-by side between the twin columns topped with the two-faced busts of Hermes that mark the start and finish lines in the ...
Sports	ATHENS, Greece (AP)  The diva does not warm up before her performance. Not much, anyway. That is something that other gymnasts do, and Svetlana Khorkina will never be confused with one of those. 
Sports	Los Angeles, CA (Sports Network) - The Los Angeles Dodgers acquired right- handed pitcher Elmer Dessens and cash considerations from the Arizona Diamondbacks in exchange for minor league outfielder Jereme Milons on Thursday. 
Sports	MAMARONECK, NY -- NCAA Division I champion Ryan Moore advanced to the quarterfinals Thursday at the US Amateur at Winged Foot Golf Club. 
Sports	Reuters - Josh Paul, Vladimir Guerrero and Darin\Erstad hit multi-run homers to lead the Anaheim Angels to a\10-7 victory over the Tampa Bay Devil Rays in St. Petersburg\Thursday.
Sports	 NEW YORK (Reuters) - Greg Maddux overcame a shaky start to  post his 301st career win while Sammy Sosa hit his 566th career  home run as the Chicago Cubs beat the Milwaukee Brewers 9-6 in  Milwaukee Thursday.
Sci/Tech	Online portal says bugs could have let attackers alter appearance of pages and access a victim's data.\
Sci/Tech	Life changed for Steve Lunt and his wife when they called Dr. Gordon Moore, who is among a growing number of doctors nationwide who have adopted same-day service. The idea, which experts say is gaining steam, is that scheduling patients immediately for even routine physicals will keep them healthier and happier.
Sci/Tech	By IRA DREYFUSS     WASHINGTON (AP) -- Keep the food pyramid but make it more understandable, food industry and consumer group officials told a panel of Agriculture Department officials on Thursday.    The department is revising its nutrition graphic to reflect new eating guidelines that are due out early next year by a dietary guidance advisory committee...
Sci/Tech	Here are some of the latest health and medical news developments, compiled by editors of HealthDay:    -----    Doctor Who Was Focus of Anthrax Probe Loses Job      A doctor who has recently become the focus of federal agents investigating the unsolved 2001 anthrax attacks in the United States has lost his job at the University of Pittsburgh Medical Center.      Dr...
Sci/Tech	Language moulds our thoughts so much that we cannot conceptualise ideas for which we do not have words, according to an American researcher. 
Sci/Tech	Sony said Thursday that it would begin selling eight new television models outfitted with semiconductors designed to produce sharper images, including two with a lighting system that the company says is the world #39;s first. 
Sci/Tech	British radio station Virgin Radio (which is not part of Virgin Group anymore) has teamed up with Napster UK to launch an online music chart called (very creative..) The Napster Online Music Chart. 
Sports	Lleyton Hewitt of Australia moved into the quarterfinals of the Legg Mason Tennis Classic with a 6-3, 6-2 victory over Alejandro Falla of Colombia in Washington. 
Sports	ATHENS, Greece  In gymnastics style and personality, it was like watching an American high school cheerleader bringing down the Russian prima ballerina, a dynamo dusting off a diva. At night #39;s end, US teenager Carly Patterson simply ...
Sports	ATHENS France, Britain and the United States issued a joint challenge Thursday to Germany #39;s gold medal in equestrian team three-day eventing. 
Sports	NEW YORK (Reuters) - Greg Maddux overcame a shaky start to post his 301st career win while Sammy Sosa hit his 566th career home run as the Chicago Cubs beat the Milwaukee Brewers 9-6 in Milwaukee Thursday. 
Sports	Second-half substitute Brian Ching scored the first goal of his international career in the 89th minute to give the United States national soccer team a 1-1 come-from-behind draw against Jamaica in Kingston. 
Sci/Tech	AP - In a debut vaguely reminiscent of the dot-com boom, shares of Internet search giant Google Inc. surged in their first day of public trading Thursday as investors who avoided the company's auction-based offering readily jumped into the familiar territory of the stock market.
Sci/Tech	The Internet is good for getting results and learning the mechanics of obscure sports but it fails to capture the full glory and personalities that make the Olympics so special.
Sci/Tech	The iPod is proving a colossal hit on the Japanese electronics and entertainment giant's home ground. The tiny white machine is catching on as a fashion statement and turning into a cultural icon here, much the same way it won a fanatical following in the United States.
Sports	AP - Baseball commissioner Bud Selig received a contract extension through 2009 Thursday as owners praised his 12-year reign, but dissension surfaced among teams in the decision to launch a World Cup tournament.
Sports	AP - Connecticut placed assistant men's basketball coach Clyde Vaughan on paid administrative leave Thursday after his arrest in a prostitution sting.
Sports	Jones had 198 yards rushing and three touchdowns, helping Dallas erase a 10-point deficit with less than three minutes to play as the visiting Cowboys stunned the Seattle Seahawks, 43-39, last night.
Sci/Tech	During the last four weeks, the Mars Exploration Rovers have braved the Martian winter to continue their geologic field work, sending home more evidence of past liquid water on the Red Planet and images of bizarre geologic formations the likes ...
Sci/Tech	RealNetworks #39; campaign to grab digital-music market share away from Apple #39;s iTunes service -- most recently, with cut-rate, 49-cent song downloads -- is raising the ire of Apple loyalists. A petition placed online by Real was swamped with ...
Sports	The question of what #39;s up between coach Larry Brown and nailed-to-the-bench young forward Carmelo Anthony is not, to be sure, the most important one facing the United States men #39;s basketball team. The team #39;s poor shooting -- after going 3-for-17 in ...
Sports	LAURA GRANVILLE of the United States crushed fifth-seeded Denisa Chladkova of the Czech Republic 6-1 6-1 to reach the quarter-finals of the WTA event here today. 
Sci/Tech	AP - On his first birthday Thursday, giant panda cub Mei Sheng delighted visitors by playing for the first time in snow delivered to him at the San Diego Zoo. He also sat on his ice cake, wrestled with his mom, got his coat incredibly dirty, and didn't read any of the more than 700 birthday wishes sent him via e-mail from as far away as Ireland and Argentina.
Sci/Tech	PC World - Windows XP Service Pack 2 gets a 'hotfix' for VPNs, part of the\ never-ending process of software development.
Sci/Tech	AP - Organizations representing the nation's 3 million scientists, engineers and doctors have invited the two major presidential candidates to have a word with them  #151; online.
Sci/Tech	Windows XP Service Pack 2 gets a  #39;hotfix #39; for VPNs, part of the never-ending process of software development. 
Sci/Tech	Apple Computer Inc. issued a recall of about 28,000 batteries that were being used in its 15 quot; PowerBook notebook computers. The batteries in question were produced between the January and August time frame. The batters were manufacturered by a Korean firm ...
Sci/Tech	(SH) - While we go about our days, rather amazingly 34 million or so miles away our pair of Mars Rovers are still going about their days, although theirs are 45 minutes longer and are called  quot;sols. quot; ...
Sci/Tech	After nearly five years of development work, Ford Motor Co. will dismantle an Oracle-based procurement application and shift back to earlier technology, a company spokesman confirmed Thursday. 
Sci/Tech	Despite reports saying that Microsoft and the W3C have Eolas Technologies on the ropes in their patent battle over basic browser technology, Eolas sounded an upbeat note Thursday. 
Sports	As Carly Patterson waited for her final routine Thursday night, her coach looked into her eyes and saw a fire that burned brighter than the Olympic flame. 
Sports	ATHENS -- As you saw yesterday, they #39;re fighting back now. Not with the world, but with themselves. When you #39;ve been humiliated at your own game, ridiculed and laughed at back home and can #39;t intimidate Australia anymore, someone #39;s bound to mope. 
Sports	INGSTON, Jamaica, Aug. 19 - Sixty minutes into Wednesday #39;s World Cup qualifying match against Jamaica, with the United States trailing by 1-0, Brian Ching stood on the sideline, waiting to enter, more excited than nervous. 
Sports	Connecticut placed assistant men #39;s basketball coach Clyde Vaughan on paid administrative leave Thursday after his arrest in a prostitution sting. 
Sports	THENS, Aug. 19 - It was nearly 3 am, and Paul Hamm was alone on his porch at the Olympic Village, sky dark, grounds quiet, gold medal hanging around his neck just hours after he had won it. 
Sports	THENS, Aug. 19 - Tim Duncan nearly tore the backboard from its moorings when he dunked the basketball on Thursday, hanging on the rim for emphasis, stretching out his frame for all of Helliniko Indoor Arena to see. 
Sports	KANSAS CITY -- A precautionary CAT scan taken on Ichiro Suzuki on Thursday afternoon was  quot;completely normal quot; and the right fielder could continue his pursuit of another 50-hit month Friday night in Detroit. 
Sci/Tech	Thousands of rechargeable batteries for use in Apple #39;s Powerbook G4 laptop are being recalled. The batteries can overheat, posing a fire hazard. However, no injuries have been reported. 
Sports	ATHENS -- Attention, ladies and gentlemen. For his next act, Michael Phelps will break an Olympic record, hurry to the warm-down pool for a swim, run to the locker room, pull on a warm-up suit, walk out to the pool deck and take part in ...
Sports	After two days of gloom, China was back on the winning rails on Thursday with Liu Chunhong winning a weightlifting title on her record-shattering binge and its shuttlers contributing two golds in the cliff-hanging finals. 
Sports	ATHENS-In one of the biggest shocks in Olympic judo history, defending champion Kosei Inoue was defeated by Dutchman Elco van der Geest in the men #39;s 100-kilogram category Thursday. 
Sports	After months of carrying around the pressure to win an Olympic all-around gymnastics title, after being dubbed the next Mary Lou Retton so long ago, Patterson finished her floor exercise Thursday and nearly floated off the floor, leaping ...
Sports	JEDDAH, 20 August 2004  First, let me make it clear that I have always enjoyed watching the Olympic Games on television ever since I was a child. The problem nowadays is that the Olympics have been turned into gigantic business proposition both for the ...
Sports	MADRID, Aug 19 (Reuters) - England striker Michael Owen was given a warm welcome by his new Real Madrid team mates and waiting fans on Thursday when he took part in his first training session since joining the club last week. 
Sci/Tech	Researchers claim to have solved the mystery of the people who simply do not count. It could be because they are lost for words. 
Sports	Aug. 19 (Bloomberg) -- Carly Patterson became the first American to win an Olympic gold medal in the women #39;s all-around gymnastics competition since Mary Lou Retton in 1984, while US swimmer Michael Phelps won a fourth gold medal in Athens. 
Sports	THE other competitors eagerly chatted with their coaches using high-pitched voices in need of WD-40; Svetlana Khorkina hardly spoke at all as she overemoted like a silent film star while glaring and sulking as usual, even topping herself ...
Sci/Tech	BEIJING, Aug.20(Xinhuanet) -- The world #39;s lightest flying micro-robot has been developed by Japan #39;s Seiko Epson Corporation. 
Sports	ATHENS, Aug. 19 (Xinhuanet) -- FINA, the swimming #39;s world governing body, has rejected protest from national federations of Britain and Austria over American Aaron Peirsol #39;s reinstatement after he was disqualified in the 200m backstroke final at the ...
Sports	India #39;s hopes of an Olympic tennis gold medal evaporated last night when Leander Paes and Mahesh Bhupathi lost 6-2, 6-3 to Germany #39;s Nicolas Kiefer and Rainer Schuettler in the doubles semi-finals. 
Sports	ATHENS, Aug. 19 (Xinhuanet) -- American Carly Patterson, runner-up in the 2003 Worlds, took the women #39;s individual all-around gymnastics gold medal with 38.387 points at the Athens Olympics here Friday evening. 
